,NGRAM_TFIDF_RF,DATA_LABEL,DATA_TYPE,WORD_TFIFD_RF,CHAR_NGRAM_TFIDF_RF,WC_RF,EXP,N
10,0.8799999999999999,1674,INTERRUPTERS,0.9565217391304348,0.9565217391304348,0.9565217391304348,TB_INT,527
11,0.8799999999999999,1674,INTERRUPTERS,0.9166666666666666,0.9166666666666666,0.9166666666666666,TB_INT,527
12,1.0,1674,INTERRUPTERS,1.0,1.0,1.0,TB_INT,527
13,0.7199999999999999,1674,INTERRUPTERS,0.8181818181818182,0.8181818181818182,0.8181818181818182,TB_INT,527
14,0.9600000000000001,1674,INTERRUPTERS,0.9600000000000001,0.9600000000000001,0.9600000000000001,TB_INT,527
15,0.8571428571428571,1674,INTERRUPTERS,0.8695652173913043,0.8181818181818182,0.8799999999999999,TB_INT,527
16,0.8333333333333334,1674,INTERRUPTERS,0.8333333333333334,0.8333333333333334,0.8333333333333334,TB_INT,527
17,0.9600000000000001,1674,INTERRUPTERS,0.9166666666666666,0.9166666666666666,0.9166666666666666,TB_INT,527
18,0.9166666666666666,1674,INTERRUPTERS,0.9565217391304348,0.9565217391304348,0.9565217391304348,TB_INT,527
19,0.9166666666666666,1674,INTERRUPTERS,0.9166666666666666,0.8695652173913043,0.9166666666666666,TB_INT,527
0,0.7999999999999999,1675,INTERRUPTERS,0.7096774193548386,0.6153846153846153,0.8125,TB_INT,687
1,0.6470588235294118,1675,INTERRUPTERS,0.6666666666666667,0.5384615384615384,0.5925925925925927,TB_INT,687
2,0.7500000000000001,1675,INTERRUPTERS,0.5185185185185185,0.5925925925925927,0.5806451612903226,TB_INT,687
3,0.8571428571428571,1675,INTERRUPTERS,0.9090909090909091,0.8125,0.9032258064516129,TB_INT,687
4,0.8749999999999999,1675,INTERRUPTERS,0.8749999999999999,0.8749999999999999,0.8749999999999999,TB_INT,687
5,0.8571428571428571,1675,INTERRUPTERS,0.8823529411764706,0.8823529411764706,0.8823529411764706,TB_INT,687
6,0.7741935483870968,1675,INTERRUPTERS,0.7142857142857143,0.7586206896551724,0.7586206896551724,TB_INT,687
7,0.75,1675,INTERRUPTERS,0.8823529411764706,0.8823529411764706,0.8571428571428571,TB_INT,687
8,0.7142857142857143,1675,INTERRUPTERS,0.8823529411764706,0.8108108108108107,0.7894736842105262,TB_INT,687
9,0.7727272727272727,1675,INTERRUPTERS,0.8421052631578947,0.9411764705882353,0.9444444444444444,TB_INT,687
10,0.8421052631578947,1675,INTERRUPTERS,0.9142857142857143,0.9142857142857143,0.8421052631578947,TB_INT,687
11,0.9375,1675,INTERRUPTERS,0.9333333333333333,0.9333333333333333,0.9333333333333333,TB_INT,687
12,0.8823529411764706,1675,INTERRUPTERS,0.9375,0.9090909090909091,0.9090909090909091,TB_INT,687
13,0.9375,1675,INTERRUPTERS,0.967741935483871,0.967741935483871,0.896551724137931,TB_INT,687
14,0.8823529411764706,1675,INTERRUPTERS,0.9090909090909091,0.9375,0.9375,TB_INT,687
15,0.9411764705882353,1675,INTERRUPTERS,0.9411764705882353,0.9411764705882353,0.9696969696969697,TB_INT,687
16,0.9375,1675,INTERRUPTERS,0.9375,0.9090909090909091,0.9375,TB_INT,687
17,0.8823529411764706,1675,INTERRUPTERS,0.9090909090909091,0.9375,0.9090909090909091,TB_INT,687
18,0.9142857142857143,1675,INTERRUPTERS,0.9696969696969697,0.9696969696969697,0.9375,TB_INT,687
19,0.9696969696969697,1675,INTERRUPTERS,0.9696969696969697,0.9696969696969697,0.9696969696969697,TB_INT,687
0,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
1,0.8,1672,INTERRUPTERS,0.8,1.0,0.6666666666666666,TB_INT,71
2,0.6666666666666666,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
3,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
4,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
5,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
6,0.8,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
7,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
8,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
9,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
10,0.6666666666666666,1672,INTERRUPTERS,0.6666666666666666,0.6666666666666666,0.6666666666666666,TB_INT,71
11,0.8,1672,INTERRUPTERS,0.8,1.0,0.8,TB_INT,71
12,0.8,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
13,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
14,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
15,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
16,0.6666666666666666,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
17,1.0,1672,INTERRUPTERS,1.0,1.0,1.0,TB_INT,71
18,0.0,1672,INTERRUPTERS,0.0,0.0,0.0,TB_INT,71
19,0.0,1672,INTERRUPTERS,0.0,0.0,0.0,TB_INT,71
0,0.8421052631578948,1673,INTERRUPTERS,0.8421052631578948,0.888888888888889,0.7777777777777777,TB_INT,301
1,0.888888888888889,1673,INTERRUPTERS,1.0,1.0,1.0,TB_INT,301
2,0.9333333333333333,1673,INTERRUPTERS,0.9333333333333333,0.8571428571428571,0.9333333333333333,TB_INT,301
3,1.0,1673,INTERRUPTERS,0.8333333333333333,0.8333333333333333,0.923076923076923,TB_INT,301
4,0.7142857142857143,1673,INTERRUPTERS,0.8333333333333333,0.8333333333333333,0.8333333333333333,TB_INT,301
5,0.8235294117647058,1673,INTERRUPTERS,0.6153846153846153,0.7692307692307692,0.7692307692307692,TB_INT,301
6,0.7368421052631579,1673,INTERRUPTERS,0.8571428571428571,0.8571428571428571,0.8571428571428571,TB_INT,301
7,0.7058823529411764,1673,INTERRUPTERS,0.6,0.8333333333333333,0.6666666666666666,TB_INT,301
8,0.8750000000000001,1673,INTERRUPTERS,0.5714285714285714,0.5,0.6153846153846153,TB_INT,301
9,0.8750000000000001,1673,INTERRUPTERS,0.75,0.8571428571428571,0.7999999999999999,TB_INT,301
10,0.7368421052631579,1673,INTERRUPTERS,0.8333333333333333,0.923076923076923,0.8571428571428571,TB_INT,301
11,0.8235294117647058,1673,INTERRUPTERS,0.9333333333333333,1.0,0.9333333333333333,TB_INT,301
12,0.75,1673,INTERRUPTERS,0.8333333333333333,0.8333333333333333,0.7692307692307692,TB_INT,301
13,0.588235294117647,1673,INTERRUPTERS,0.6250000000000001,0.7142857142857143,0.6666666666666666,TB_INT,301
14,0.9333333333333333,1673,INTERRUPTERS,0.9333333333333333,1.0,1.0,TB_INT,301
15,0.7777777777777778,1673,INTERRUPTERS,0.9333333333333333,0.8571428571428571,0.9333333333333333,TB_INT,301
16,0.7142857142857143,1673,INTERRUPTERS,0.7692307692307692,0.7692307692307692,0.7692307692307692,TB_INT,301
17,0.7000000000000001,1673,INTERRUPTERS,0.8571428571428571,0.7142857142857143,0.8571428571428571,TB_INT,301
18,0.6666666666666666,1673,INTERRUPTERS,0.8750000000000001,0.8750000000000001,0.8750000000000001,TB_INT,301
19,0.8235294117647058,1673,INTERRUPTERS,0.8750000000000001,0.9333333333333333,0.9333333333333333,TB_INT,301
0,0.6666666666666666,1641,INTERRUPTERS,0.6153846153846153,0.6153846153846153,0.6190476190476191,TB_INT,905
1,0.782608695652174,1641,INTERRUPTERS,0.588235294117647,0.6666666666666667,0.7368421052631577,TB_INT,905
2,0.7727272727272727,1641,INTERRUPTERS,0.6666666666666666,0.588235294117647,0.8571428571428571,TB_INT,905
3,0.7755102040816326,1641,INTERRUPTERS,0.7027027027027026,0.6857142857142857,0.7692307692307692,TB_INT,905
4,0.7843137254901961,1641,INTERRUPTERS,0.782608695652174,0.8292682926829269,0.7916666666666667,TB_INT,905
5,0.7924528301886793,1641,INTERRUPTERS,0.8571428571428571,0.8571428571428571,0.8636363636363636,TB_INT,905
6,0.7083333333333334,1641,INTERRUPTERS,0.7619047619047619,0.7906976744186046,0.7906976744186046,TB_INT,905
7,0.8750000000000001,1641,INTERRUPTERS,0.8571428571428571,0.9047619047619048,0.8444444444444444,TB_INT,905
8,0.7804878048780488,1641,INTERRUPTERS,0.8205128205128205,0.7777777777777778,0.8108108108108109,TB_INT,905
9,0.85,1641,INTERRUPTERS,0.8333333333333334,0.787878787878788,0.7692307692307692,TB_INT,905
10,0.7999999999999999,1641,INTERRUPTERS,0.7317073170731706,0.75,0.8095238095238095,TB_INT,905
11,0.7,1641,INTERRUPTERS,0.7222222222222223,0.6486486486486486,0.7222222222222223,TB_INT,905
12,0.8837209302325583,1641,INTERRUPTERS,0.8947368421052632,0.8717948717948718,0.9189189189189189,TB_INT,905
13,0.8571428571428572,1641,INTERRUPTERS,0.7894736842105262,0.7777777777777777,0.7894736842105262,TB_INT,905
14,0.9743589743589743,1641,INTERRUPTERS,0.787878787878788,0.7499999999999999,0.7647058823529412,TB_INT,905
15,0.7391304347826088,1641,INTERRUPTERS,0.8205128205128205,0.8421052631578948,0.7894736842105262,TB_INT,905
16,0.7346938775510204,1641,INTERRUPTERS,0.9473684210526316,0.9473684210526316,0.9473684210526316,TB_INT,905
17,0.7058823529411764,1641,INTERRUPTERS,0.7499999999999999,0.7499999999999999,0.7499999999999999,TB_INT,905
18,0.7906976744186046,1641,INTERRUPTERS,0.8095238095238095,0.85,0.85,TB_INT,905
19,0.8695652173913044,1641,INTERRUPTERS,0.9302325581395349,0.9500000000000001,0.9302325581395349,TB_INT,905
0,0.744186046511628,1683,INTERRUPTERS,0.8749999999999999,0.8749999999999999,0.8125,TB_INT,673
1,0.8648648648648648,1683,INTERRUPTERS,0.8823529411764706,0.8749999999999999,0.9090909090909091,TB_INT,673
2,0.7894736842105262,1683,INTERRUPTERS,0.8484848484848485,0.8823529411764706,0.9090909090909091,TB_INT,673
3,0.8292682926829268,1683,INTERRUPTERS,0.8648648648648648,0.9142857142857143,0.7647058823529412,TB_INT,673
4,0.7999999999999999,1683,INTERRUPTERS,0.7142857142857143,0.7142857142857143,0.7333333333333334,TB_INT,673
5,0.8823529411764706,1683,INTERRUPTERS,0.8666666666666666,0.8666666666666666,0.9032258064516129,TB_INT,673
6,0.8484848484848485,1683,INTERRUPTERS,0.8484848484848485,0.8484848484848485,0.8235294117647058,TB_INT,673
7,0.8571428571428571,1683,INTERRUPTERS,0.9375,0.9375,0.9375,TB_INT,673
8,0.8108108108108107,1683,INTERRUPTERS,0.8823529411764706,0.8333333333333333,0.8823529411764706,TB_INT,673
9,1.0,1683,INTERRUPTERS,0.9375,0.9032258064516129,0.9696969696969697,TB_INT,673
10,0.8235294117647058,1683,INTERRUPTERS,0.8749999999999999,0.8387096774193549,0.8749999999999999,TB_INT,673
11,0.8484848484848485,1683,INTERRUPTERS,0.8749999999999999,0.8749999999999999,0.8749999999999999,TB_INT,673
12,0.8888888888888888,1683,INTERRUPTERS,0.9142857142857143,0.8823529411764706,0.9411764705882353,TB_INT,673
13,0.8108108108108107,1683,INTERRUPTERS,0.8823529411764706,0.9090909090909091,0.9090909090909091,TB_INT,673
14,0.9032258064516129,1683,INTERRUPTERS,0.9333333333333333,0.9032258064516129,0.9333333333333333,TB_INT,673
15,0.7222222222222223,1683,INTERRUPTERS,0.8387096774193549,0.8125,0.8387096774193549,TB_INT,673
16,0.967741935483871,1683,INTERRUPTERS,0.967741935483871,0.967741935483871,0.967741935483871,TB_INT,673
17,0.9411764705882353,1683,INTERRUPTERS,0.9375,0.9032258064516129,0.9696969696969697,TB_INT,673
18,0.8571428571428572,1683,INTERRUPTERS,0.967741935483871,0.967741935483871,0.9375,TB_INT,673
19,0.9142857142857143,1683,INTERRUPTERS,0.9411764705882353,1.0,1.0,TB_INT,673
0,0.717948717948718,1678,INTERRUPTERS,0.6666666666666667,0.6451612903225806,0.7500000000000001,TB_INT,696
1,0.8421052631578948,1678,INTERRUPTERS,0.9696969696969697,0.9411764705882353,0.8648648648648648,TB_INT,696
2,0.8484848484848485,1678,INTERRUPTERS,0.9032258064516129,0.896551724137931,0.9333333333333333,TB_INT,696
3,0.8484848484848485,1678,INTERRUPTERS,0.8666666666666666,0.9032258064516129,0.8666666666666666,TB_INT,696
4,0.8823529411764706,1678,INTERRUPTERS,0.8823529411764706,0.9090909090909091,0.9090909090909091,TB_INT,696
5,0.8666666666666666,1678,INTERRUPTERS,0.8387096774193549,0.8666666666666666,0.8666666666666666,TB_INT,696
6,0.8484848484848485,1678,INTERRUPTERS,0.8666666666666666,0.896551724137931,0.8666666666666666,TB_INT,696
7,0.7272727272727272,1678,INTERRUPTERS,0.8571428571428571,0.8275862068965517,0.7999999999999999,TB_INT,696
8,0.8666666666666666,1678,INTERRUPTERS,0.9032258064516129,0.9032258064516129,0.9032258064516129,TB_INT,696
9,0.8648648648648648,1678,INTERRUPTERS,0.8387096774193549,0.8387096774193549,0.8387096774193549,TB_INT,696
10,0.7647058823529411,1678,INTERRUPTERS,0.8387096774193549,0.8387096774193549,0.8387096774193549,TB_INT,696
11,0.8648648648648648,1678,INTERRUPTERS,0.9090909090909091,0.875,0.9090909090909091,TB_INT,696
12,0.8484848484848485,1678,INTERRUPTERS,0.875,0.9375,0.9090909090909091,TB_INT,696
13,0.8275862068965517,1678,INTERRUPTERS,0.8275862068965517,0.8148148148148148,0.8571428571428571,TB_INT,696
14,0.742857142857143,1678,INTERRUPTERS,0.8666666666666666,0.8387096774193549,0.8125,TB_INT,696
15,0.8275862068965517,1678,INTERRUPTERS,0.8571428571428571,0.8571428571428571,0.8275862068965517,TB_INT,696
16,0.7999999999999999,1678,INTERRUPTERS,0.7999999999999999,0.8275862068965517,0.8275862068965517,TB_INT,696
17,0.823529411764706,1678,INTERRUPTERS,0.7586206896551724,0.7999999999999999,0.75,TB_INT,696
18,0.8387096774193549,1678,INTERRUPTERS,0.8275862068965517,0.8666666666666666,0.8666666666666666,TB_INT,696
19,0.8823529411764706,1678,INTERRUPTERS,0.8823529411764706,0.8484848484848485,0.8823529411764706,TB_INT,696
0,0.9333333333333333,1651,INTERRUPTERS,0.846153846153846,0.888888888888889,0.896551724137931,TB_INT,612
1,0.9375,1651,INTERRUPTERS,0.9285714285714286,0.9285714285714286,0.9655172413793104,TB_INT,612
2,0.8750000000000001,1651,INTERRUPTERS,1.0,1.0,0.9333333333333333,TB_INT,612
3,0.7222222222222223,1651,INTERRUPTERS,0.888888888888889,0.888888888888889,0.9285714285714286,TB_INT,612
4,0.7777777777777778,1651,INTERRUPTERS,0.9285714285714286,0.88,0.888888888888889,TB_INT,612
5,0.7777777777777778,1651,INTERRUPTERS,0.9285714285714286,0.888888888888889,0.8571428571428571,TB_INT,612
6,0.6666666666666666,1651,INTERRUPTERS,0.7692307692307692,0.8,0.8,TB_INT,612
7,0.6153846153846153,1651,INTERRUPTERS,0.7586206896551724,0.7333333333333334,0.6875000000000001,TB_INT,612
8,0.6486486486486486,1651,INTERRUPTERS,0.7999999999999999,0.923076923076923,0.888888888888889,TB_INT,612
9,0.6875000000000001,1651,INTERRUPTERS,0.7692307692307692,0.8148148148148148,0.7692307692307692,TB_INT,612
10,0.888888888888889,1651,INTERRUPTERS,0.923076923076923,0.8333333333333333,0.923076923076923,TB_INT,612
11,0.888888888888889,1651,INTERRUPTERS,0.888888888888889,0.888888888888889,0.888888888888889,TB_INT,612
12,0.8125000000000001,1651,INTERRUPTERS,0.7857142857142857,0.7096774193548386,0.7333333333333334,TB_INT,612
13,0.888888888888889,1651,INTERRUPTERS,0.888888888888889,0.8461538461538461,0.888888888888889,TB_INT,612
14,0.9285714285714286,1651,INTERRUPTERS,0.962962962962963,0.923076923076923,0.962962962962963,TB_INT,612
15,0.8387096774193549,1651,INTERRUPTERS,0.9285714285714286,0.9285714285714286,0.9285714285714286,TB_INT,612
16,0.8571428571428571,1651,INTERRUPTERS,0.8333333333333333,0.8333333333333333,0.8333333333333333,TB_INT,612
17,0.8148148148148148,1651,INTERRUPTERS,0.8461538461538461,0.8461538461538461,0.8461538461538461,TB_INT,612
18,0.7741935483870968,1651,INTERRUPTERS,0.8571428571428571,0.888888888888889,0.8571428571428571,TB_INT,612
19,0.7692307692307692,1651,INTERRUPTERS,0.8,0.75,0.8,TB_INT,612
0,0.8695652173913043,1686,INTERRUPTERS,0.9090909090909091,0.9523809523809523,0.9090909090909091,TB_INT,400
1,1.0,1686,INTERRUPTERS,1.0,1.0,1.0,TB_INT,400
2,0.8181818181818182,1686,INTERRUPTERS,0.9,0.9,0.8571428571428572,TB_INT,400
3,0.9523809523809523,1686,INTERRUPTERS,0.9523809523809523,0.9523809523809523,0.9523809523809523,TB_INT,400
4,0.7826086956521738,1686,INTERRUPTERS,0.8571428571428572,0.8181818181818182,0.8181818181818182,TB_INT,400
5,0.8571428571428572,1686,INTERRUPTERS,0.9,0.9,0.9,TB_INT,400
6,0.8181818181818182,1686,INTERRUPTERS,0.8421052631578948,0.9,0.9,TB_INT,400
7,0.8181818181818182,1686,INTERRUPTERS,0.9,0.9,0.9,TB_INT,400
8,0.7,1686,INTERRUPTERS,0.7777777777777777,0.8235294117647058,0.7777777777777777,TB_INT,400
9,0.8333333333333333,1686,INTERRUPTERS,0.9523809523809523,0.9523809523809523,0.9523809523809523,TB_INT,400
10,0.8,1686,INTERRUPTERS,0.8333333333333333,0.8333333333333333,0.8333333333333333,TB_INT,400
11,0.9090909090909091,1686,INTERRUPTERS,0.9523809523809523,1.0,1.0,TB_INT,400
12,0.8000000000000002,1686,INTERRUPTERS,0.8421052631578948,0.888888888888889,0.888888888888889,TB_INT,400
13,0.7826086956521738,1686,INTERRUPTERS,0.9473684210526316,0.9473684210526316,0.9473684210526316,TB_INT,400
14,0.9090909090909091,1686,INTERRUPTERS,0.9,0.9,0.9,TB_INT,400
15,0.7826086956521738,1686,INTERRUPTERS,0.8235294117647058,0.8235294117647058,0.888888888888889,TB_INT,400
16,0.7272727272727272,1686,INTERRUPTERS,0.888888888888889,0.8421052631578948,0.888888888888889,TB_INT,400
17,0.7826086956521738,1686,INTERRUPTERS,0.8421052631578948,0.7499999999999999,0.8000000000000002,TB_INT,400
18,0.6666666666666666,1686,INTERRUPTERS,0.7499999999999999,0.7499999999999999,0.7499999999999999,TB_INT,400
19,0.8333333333333333,1686,INTERRUPTERS,0.8235294117647058,0.8235294117647058,0.8235294117647058,TB_INT,400
0,0.9411764705882353,1684,INTERRUPTERS,0.896551724137931,0.896551724137931,0.9032258064516129,TB_INT,654
1,0.7272727272727272,1684,INTERRUPTERS,0.7692307692307693,0.6923076923076923,0.8125,TB_INT,654
2,0.8125,1684,INTERRUPTERS,0.7999999999999999,0.7999999999999999,0.8387096774193549,TB_INT,654
3,0.8333333333333333,1684,INTERRUPTERS,0.9375,0.9375,0.9090909090909091,TB_INT,654
4,0.8125,1684,INTERRUPTERS,0.888888888888889,0.8571428571428571,0.888888888888889,TB_INT,654
5,0.8387096774193549,1684,INTERRUPTERS,0.9285714285714286,0.9285714285714286,0.896551724137931,TB_INT,654
6,0.8387096774193549,1684,INTERRUPTERS,0.8666666666666667,0.896551724137931,0.8666666666666667,TB_INT,654
7,0.9285714285714286,1684,INTERRUPTERS,0.9285714285714286,0.9285714285714286,0.9285714285714286,TB_INT,654
8,0.8666666666666667,1684,INTERRUPTERS,0.8666666666666667,0.896551724137931,0.896551724137931,TB_INT,654
9,0.8571428571428571,1684,INTERRUPTERS,0.8571428571428571,0.8571428571428571,0.8571428571428571,TB_INT,654
10,0.7857142857142856,1684,INTERRUPTERS,0.7200000000000001,0.7692307692307692,0.7200000000000001,TB_INT,654
11,0.7741935483870969,1684,INTERRUPTERS,0.7741935483870969,0.8000000000000002,0.8000000000000002,TB_INT,654
12,0.7142857142857142,1684,INTERRUPTERS,0.6153846153846153,0.64,0.7142857142857142,TB_INT,654
13,0.8666666666666667,1684,INTERRUPTERS,0.896551724137931,0.896551724137931,0.896551724137931,TB_INT,654
14,0.9090909090909091,1684,INTERRUPTERS,0.967741935483871,0.9333333333333333,0.967741935483871,TB_INT,654
15,0.9090909090909091,1684,INTERRUPTERS,0.9375,0.9375,0.9375,TB_INT,654
16,0.967741935483871,1684,INTERRUPTERS,1.0,1.0,1.0,TB_INT,654
17,0.8823529411764706,1684,INTERRUPTERS,0.8823529411764706,0.9090909090909091,0.9090909090909091,TB_INT,654
18,0.9375,1684,INTERRUPTERS,0.967741935483871,0.967741935483871,0.967741935483871,TB_INT,654
19,0.7857142857142856,1684,INTERRUPTERS,0.8148148148148148,0.8148148148148148,0.8148148148148148,TB_INT,654
0,1.0,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
1,0.8,1637,INTERRUPTERS,1.0,1.0,0.8,TB_INT,69
2,0.8,1637,INTERRUPTERS,0.8,1.0,1.0,TB_INT,69
3,0.6666666666666666,1637,INTERRUPTERS,0.4,0.6666666666666666,0.4,TB_INT,69
4,0.8,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
5,1.0,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
6,0.6666666666666666,1637,INTERRUPTERS,0.6666666666666666,0.4,0.6666666666666666,TB_INT,69
7,1.0,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
8,0.6666666666666666,1637,INTERRUPTERS,1.0,1.0,0.8,TB_INT,69
9,0.8,1637,INTERRUPTERS,0.8,0.8,0.8,TB_INT,69
10,1.0,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
11,0.0,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
12,0.0,1637,INTERRUPTERS,0.0,0.0,0.0,TB_INT,69
13,0.0,1637,INTERRUPTERS,0.0,0.0,0.0,TB_INT,69
14,0.0,1637,INTERRUPTERS,0.0,0.0,0.0,TB_INT,69
15,1.0,1637,INTERRUPTERS,0.6666666666666666,0.6666666666666666,1.0,TB_INT,69
16,1.0,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
17,1.0,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
18,0.6666666666666666,1637,INTERRUPTERS,1.0,1.0,1.0,TB_INT,69
19,0.6666666666666666,1637,INTERRUPTERS,0.6666666666666666,0.6666666666666666,0.0,TB_INT,69
0,0.6274509803921569,1633,INTERRUPTERS,0.6250000000000001,0.6046511627906976,0.6666666666666666,TB_INT,1079
1,0.7755102040816326,1633,INTERRUPTERS,0.851063829787234,0.7999999999999999,0.8085106382978724,TB_INT,1079
2,0.7692307692307692,1633,INTERRUPTERS,0.7826086956521738,0.7391304347826088,0.7346938775510204,TB_INT,1079
3,0.7755102040816326,1633,INTERRUPTERS,0.8571428571428571,0.8292682926829268,0.8837209302325582,TB_INT,1079
4,0.8148148148148148,1633,INTERRUPTERS,0.8444444444444444,0.8292682926829268,0.851063829787234,TB_INT,1079
5,0.723404255319149,1633,INTERRUPTERS,0.7272727272727272,0.6829268292682927,0.6976744186046512,TB_INT,1079
6,0.7924528301886793,1633,INTERRUPTERS,0.8,0.816326530612245,0.816326530612245,TB_INT,1079
7,0.9199999999999999,1633,INTERRUPTERS,0.9361702127659574,0.9361702127659574,0.9199999999999999,TB_INT,1079
8,0.8727272727272727,1633,INTERRUPTERS,0.9361702127659574,0.9130434782608695,0.9387755102040817,TB_INT,1079
9,0.7741935483870968,1633,INTERRUPTERS,0.76,0.7083333333333334,0.830188679245283,TB_INT,1079
10,0.8679245283018867,1633,INTERRUPTERS,0.8085106382978724,0.8936170212765957,0.816326530612245,TB_INT,1079
11,0.7407407407407408,1633,INTERRUPTERS,0.8085106382978724,0.8636363636363635,0.7450980392156864,TB_INT,1079
12,0.830188679245283,1633,INTERRUPTERS,0.7843137254901961,0.7916666666666666,0.816326530612245,TB_INT,1079
13,0.8461538461538461,1633,INTERRUPTERS,0.8979591836734694,0.8695652173913043,0.851063829787234,TB_INT,1079
14,0.7916666666666666,1633,INTERRUPTERS,0.6818181818181818,0.7142857142857143,0.7727272727272727,TB_INT,1079
15,0.9361702127659574,1633,INTERRUPTERS,0.9565217391304348,0.9565217391304348,0.9565217391304348,TB_INT,1079
16,0.7755102040816326,1633,INTERRUPTERS,0.6956521739130435,0.6341463414634146,0.7826086956521738,TB_INT,1079
17,0.7450980392156864,1633,INTERRUPTERS,0.6829268292682927,0.6666666666666667,0.744186046511628,TB_INT,1079
18,0.9056603773584906,1633,INTERRUPTERS,0.8260869565217391,0.7804878048780487,0.8444444444444444,TB_INT,1079
19,0.830188679245283,1633,INTERRUPTERS,0.823529411764706,0.8085106382978724,0.816326530612245,TB_INT,1079
0,0.65,1625,INTERRUPTERS,0.45454545454545453,0.4,0.38095238095238093,TB_INT,692
1,0.8387096774193549,1625,INTERRUPTERS,0.896551724137931,0.896551724137931,0.896551724137931,TB_INT,692
2,0.9411764705882353,1625,INTERRUPTERS,1.0,1.0,1.0,TB_INT,692
3,0.6666666666666666,1625,INTERRUPTERS,0.6896551724137931,0.7407407407407406,0.7857142857142857,TB_INT,692
4,0.7999999999999999,1625,INTERRUPTERS,0.9333333333333333,0.9333333333333333,0.875,TB_INT,692
5,0.7741935483870969,1625,INTERRUPTERS,0.7857142857142857,0.7857142857142857,0.8666666666666666,TB_INT,692
6,0.9090909090909091,1625,INTERRUPTERS,0.9333333333333333,0.967741935483871,0.967741935483871,TB_INT,692
7,0.7999999999999999,1625,INTERRUPTERS,0.9032258064516129,0.8666666666666666,0.875,TB_INT,692
8,0.6829268292682927,1625,INTERRUPTERS,0.7272727272727272,0.7586206896551724,0.7096774193548386,TB_INT,692
9,0.9142857142857143,1625,INTERRUPTERS,0.9032258064516129,1.0,0.9411764705882353,TB_INT,692
10,0.888888888888889,1625,INTERRUPTERS,0.967741935483871,0.967741935483871,0.9375,TB_INT,692
11,0.9696969696969697,1625,INTERRUPTERS,0.9333333333333333,0.9375,0.9032258064516129,TB_INT,692
12,0.7878787878787877,1625,INTERRUPTERS,0.7200000000000001,0.6666666666666667,0.6666666666666667,TB_INT,692
13,0.4545454545454545,1625,INTERRUPTERS,0.7407407407407408,0.608695652173913,0.7407407407407408,TB_INT,692
14,0.6285714285714286,1625,INTERRUPTERS,0.6666666666666666,0.6666666666666666,0.6666666666666666,TB_INT,692
15,0.7777777777777778,1625,INTERRUPTERS,0.9655172413793104,0.9655172413793104,0.9032258064516129,TB_INT,692
16,0.7272727272727272,1625,INTERRUPTERS,0.888888888888889,0.888888888888889,0.888888888888889,TB_INT,692
17,0.8235294117647058,1625,INTERRUPTERS,0.9333333333333333,0.9333333333333333,0.967741935483871,TB_INT,692
18,0.9655172413793104,1625,INTERRUPTERS,0.9655172413793104,0.9655172413793104,0.9655172413793104,TB_INT,692
19,0.9090909090909091,1625,INTERRUPTERS,0.9333333333333333,0.896551724137931,0.896551724137931,TB_INT,692
0,0.9333333333333333,1584,INTERRUPTERS,0.9285714285714286,0.9285714285714286,0.896551724137931,TB_INT,637
1,0.9375,1584,INTERRUPTERS,0.9655172413793104,0.967741935483871,0.9655172413793104,TB_INT,637
2,0.8125000000000001,1584,INTERRUPTERS,0.9285714285714286,0.9285714285714286,0.9285714285714286,TB_INT,637
3,0.7027027027027025,1584,INTERRUPTERS,0.8461538461538461,0.923076923076923,0.8571428571428571,TB_INT,637
4,0.7777777777777778,1584,INTERRUPTERS,0.8148148148148148,0.888888888888889,0.7333333333333334,TB_INT,637
5,0.7407407407407408,1584,INTERRUPTERS,0.6666666666666666,0.782608695652174,0.7692307692307692,TB_INT,637
6,0.8275862068965518,1584,INTERRUPTERS,0.8,0.8461538461538461,0.8461538461538461,TB_INT,637
