,WORD_TFIFD_RF,NGRAM_TFIDF_RF,CHAR_NGRAM_TFIDF_RF,WC_RF,DATA_LABEL,N,EXP,DATA_TYPE
18,0.8461538461538461,0.88,0.782608695652174,0.8461538461538461,1584,637,TB_NONTB,INTERRUPTERS
19,0.8461538461538461,0.8235294117647058,0.7692307692307692,0.888888888888889,1584,637,TB_NONTB,INTERRUPTERS
0,0.8333333333333333,0.7692307692307692,0.8333333333333333,0.7692307692307692,3361,245,TB_NONTB,TEAMS
1,1.0,0.9333333333333333,1.0,1.0,3361,245,TB_NONTB,TEAMS
2,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,3361,245,TB_NONTB,TEAMS
3,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.6,3361,245,TB_NONTB,TEAMS
4,1.0,1.0,1.0,0.8,3361,245,TB_NONTB,TEAMS
5,0.7272727272727272,0.7272727272727272,0.7272727272727272,0.6,3361,245,TB_NONTB,TEAMS
6,1.0,1.0,1.0,1.0,3361,245,TB_NONTB,TEAMS
7,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.9090909090909091,3361,245,TB_NONTB,TEAMS
8,1.0,0.923076923076923,1.0,0.923076923076923,3361,245,TB_NONTB,TEAMS
9,1.0,1.0,1.0,1.0,3361,245,TB_NONTB,TEAMS
10,1.0,0.923076923076923,1.0,1.0,3361,245,TB_NONTB,TEAMS
11,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.9090909090909091,3361,245,TB_NONTB,TEAMS
12,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7142857142857143,3361,245,TB_NONTB,TEAMS
13,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,3361,245,TB_NONTB,TEAMS
14,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,3361,245,TB_NONTB,TEAMS
15,1.0,0.923076923076923,1.0,1.0,3361,245,TB_NONTB,TEAMS
16,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,3361,245,TB_NONTB,TEAMS
17,1.0,0.923076923076923,0.923076923076923,0.923076923076923,3361,245,TB_NONTB,TEAMS
18,0.923076923076923,0.923076923076923,0.923076923076923,0.8333333333333334,3361,245,TB_NONTB,TEAMS
19,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,3361,245,TB_NONTB,TEAMS
0,1.0,1.0,1.0,1.0,3349,120,TB_NONTB,TEAMS
1,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,3349,120,TB_NONTB,TEAMS
2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,3349,120,TB_NONTB,TEAMS
3,0.8,0.6666666666666666,0.8,0.8,3349,120,TB_NONTB,TEAMS
4,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,3349,120,TB_NONTB,TEAMS
5,0.5,0.3333333333333333,0.5,0.4,3349,120,TB_NONTB,TEAMS
6,1.0,0.8571428571428571,1.0,1.0,3349,120,TB_NONTB,TEAMS
7,1.0,0.8571428571428571,0.8571428571428571,1.0,3349,120,TB_NONTB,TEAMS
8,0.7499999999999999,0.7499999999999999,1.0,0.8571428571428571,3349,120,TB_NONTB,TEAMS
9,1.0,1.0,1.0,1.0,3349,120,TB_NONTB,TEAMS
10,1.0,1.0,1.0,1.0,3349,120,TB_NONTB,TEAMS
11,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3349,120,TB_NONTB,TEAMS
12,0.8,0.8571428571428571,0.8,1.0,3349,120,TB_NONTB,TEAMS
13,0.8,0.8,0.8,0.8,3349,120,TB_NONTB,TEAMS
14,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3349,120,TB_NONTB,TEAMS
15,1.0,0.8571428571428571,1.0,1.0,3349,120,TB_NONTB,TEAMS
16,1.0,1.0,0.8571428571428571,1.0,3349,120,TB_NONTB,TEAMS
17,0.8,0.6666666666666666,0.8,0.8,3349,120,TB_NONTB,TEAMS
18,0.6666666666666666,1.0,0.6666666666666666,1.0,3349,120,TB_NONTB,TEAMS
19,0.8,0.8,0.8,0.8,3349,120,TB_NONTB,TEAMS
0,0.8750000000000001,0.823529411764706,0.8750000000000001,0.8750000000000001,3360,357,TB_NONTB,TEAMS
1,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,3360,357,TB_NONTB,TEAMS
2,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,3360,357,TB_NONTB,TEAMS
3,0.9411764705882353,0.8421052631578948,0.9411764705882353,0.8888888888888888,3360,357,TB_NONTB,TEAMS
4,0.8888888888888888,0.8421052631578948,0.8888888888888888,0.8888888888888888,3360,357,TB_NONTB,TEAMS
5,0.8,0.8888888888888888,0.8750000000000001,0.8750000000000001,3360,357,TB_NONTB,TEAMS
6,0.75,0.7058823529411765,0.7142857142857143,0.75,3360,357,TB_NONTB,TEAMS
7,0.8888888888888888,0.8181818181818181,0.8888888888888888,0.8888888888888888,3360,357,TB_NONTB,TEAMS
8,1.0,0.8181818181818181,1.0,1.0,3360,357,TB_NONTB,TEAMS
9,0.9411764705882353,0.7499999999999999,0.9411764705882353,0.9,3360,357,TB_NONTB,TEAMS
10,0.761904761904762,0.6956521739130435,0.7368421052631577,0.7368421052631577,3360,357,TB_NONTB,TEAMS
11,0.9411764705882353,0.782608695652174,0.9411764705882353,0.9411764705882353,3360,357,TB_NONTB,TEAMS
12,0.75,0.5714285714285715,0.7058823529411765,0.6666666666666666,3360,357,TB_NONTB,TEAMS
13,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,3360,357,TB_NONTB,TEAMS
14,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,3360,357,TB_NONTB,TEAMS
15,0.875,0.888888888888889,0.875,0.875,3360,357,TB_NONTB,TEAMS
16,1.0,0.8,0.9411764705882353,0.9411764705882353,3360,357,TB_NONTB,TEAMS
17,0.875,0.7777777777777777,0.875,0.875,3360,357,TB_NONTB,TEAMS
18,0.9411764705882353,0.9411764705882353,1.0,1.0,3360,357,TB_NONTB,TEAMS
19,1.0,0.8,1.0,0.9411764705882353,3360,357,TB_NONTB,TEAMS
0,0.923076923076923,0.8571428571428571,0.8571428571428571,0.8571428571428571,3362,189,TB_NONTB,TEAMS
1,0.8000000000000002,0.6666666666666665,0.8000000000000002,0.8000000000000002,3362,189,TB_NONTB,TEAMS
2,0.888888888888889,0.7499999999999999,0.7499999999999999,0.888888888888889,3362,189,TB_NONTB,TEAMS
3,1.0,1.0,1.0,0.9090909090909091,3362,189,TB_NONTB,TEAMS
4,1.0,1.0,1.0,1.0,3362,189,TB_NONTB,TEAMS
5,0.8333333333333333,1.0,1.0,1.0,3362,189,TB_NONTB,TEAMS
6,1.0,0.9090909090909091,1.0,1.0,3362,189,TB_NONTB,TEAMS
7,0.7499999999999999,0.6666666666666665,0.7499999999999999,0.7499999999999999,3362,189,TB_NONTB,TEAMS
8,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,3362,189,TB_NONTB,TEAMS
9,1.0,1.0,1.0,1.0,3362,189,TB_NONTB,TEAMS
10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,3362,189,TB_NONTB,TEAMS
11,0.888888888888889,1.0,0.888888888888889,0.8000000000000002,3362,189,TB_NONTB,TEAMS
12,1.0,1.0,1.0,1.0,3362,189,TB_NONTB,TEAMS
13,1.0,1.0,1.0,1.0,3362,189,TB_NONTB,TEAMS
14,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,3362,189,TB_NONTB,TEAMS
15,1.0,0.888888888888889,1.0,1.0,3362,189,TB_NONTB,TEAMS
16,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,3362,189,TB_NONTB,TEAMS
17,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,3362,189,TB_NONTB,TEAMS
18,1.0,1.0,1.0,1.0,3362,189,TB_NONTB,TEAMS
19,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,3362,189,TB_NONTB,TEAMS
0,0.4,0.5714285714285715,0.5714285714285715,0.4,3217,180,TB_NONTB,TEAMS
1,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,3217,180,TB_NONTB,TEAMS
2,1.0,0.7272727272727273,0.75,0.888888888888889,3217,180,TB_NONTB,TEAMS
3,0.6666666666666666,0.7272727272727273,0.3333333333333333,0.4,3217,180,TB_NONTB,TEAMS
4,0.6666666666666665,0.6666666666666665,0.25,0.6666666666666665,3217,180,TB_NONTB,TEAMS
5,0.75,0.8,0.6666666666666665,0.888888888888889,3217,180,TB_NONTB,TEAMS
6,0.8571428571428571,0.6,0.5,0.75,3217,180,TB_NONTB,TEAMS
7,0.8571428571428571,0.888888888888889,0.8571428571428571,0.5714285714285715,3217,180,TB_NONTB,TEAMS
8,0.8571428571428571,0.6666666666666665,0.8571428571428571,0.8571428571428571,3217,180,TB_NONTB,TEAMS
9,0.888888888888889,0.888888888888889,0.75,0.888888888888889,3217,180,TB_NONTB,TEAMS
10,0.888888888888889,0.6,0.8571428571428571,0.888888888888889,3217,180,TB_NONTB,TEAMS
11,1.0,0.8,0.6666666666666666,1.0,3217,180,TB_NONTB,TEAMS
12,0.6666666666666666,0.888888888888889,0.8571428571428571,0.8571428571428571,3217,180,TB_NONTB,TEAMS
13,0.888888888888889,0.6666666666666665,0.888888888888889,0.888888888888889,3217,180,TB_NONTB,TEAMS
14,0.8571428571428571,0.888888888888889,0.8571428571428571,0.8571428571428571,3217,180,TB_NONTB,TEAMS
15,0.5714285714285715,0.7272727272727273,0.5714285714285715,0.5714285714285715,3217,180,TB_NONTB,TEAMS
16,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,3217,180,TB_NONTB,TEAMS
17,0.888888888888889,0.8,1.0,0.888888888888889,3217,180,TB_NONTB,TEAMS
18,0.4444444444444445,0.5454545454545454,0.4,0.6,3217,180,TB_NONTB,TEAMS
19,0.888888888888889,0.8,0.75,0.888888888888889,3217,180,TB_NONTB,TEAMS
0,0.75,0.6666666666666666,0.8571428571428571,0.75,3203,166,TB_NONTB,TEAMS
1,0.75,0.75,0.75,0.8571428571428571,3203,166,TB_NONTB,TEAMS
2,1.0,0.888888888888889,1.0,1.0,3203,166,TB_NONTB,TEAMS
3,0.8,0.7272727272727273,1.0,0.888888888888889,3203,166,TB_NONTB,TEAMS
4,0.6666666666666666,1.0,0.4,0.6666666666666666,3203,166,TB_NONTB,TEAMS
5,0.5,0.6,0.5,0.5714285714285715,3203,166,TB_NONTB,TEAMS
6,0.4,0.6666666666666665,0.8571428571428571,0.8571428571428571,3203,166,TB_NONTB,TEAMS
7,0.888888888888889,0.7272727272727273,0.888888888888889,0.888888888888889,3203,166,TB_NONTB,TEAMS
8,0.5714285714285715,0.7499999999999999,0.6666666666666666,0.6666666666666666,3203,166,TB_NONTB,TEAMS
9,0.8,0.5714285714285715,0.8,0.8,3203,166,TB_NONTB,TEAMS
10,0.5,0.5714285714285715,0.5,0.5,3203,166,TB_NONTB,TEAMS
11,0.8,0.6666666666666666,0.8,0.8,3203,166,TB_NONTB,TEAMS
12,0.6666666666666666,0.6,0.6666666666666666,0.8,3203,166,TB_NONTB,TEAMS
13,0.8,0.8,0.8,0.8,3203,166,TB_NONTB,TEAMS
14,1.0,0.7499999999999999,1.0,1.0,3203,166,TB_NONTB,TEAMS
15,0.8,0.5454545454545454,0.8,1.0,3203,166,TB_NONTB,TEAMS
16,0.8,0.5,0.8,0.8,3203,166,TB_NONTB,TEAMS
17,1.0,1.0,1.0,1.0,3203,166,TB_NONTB,TEAMS
18,0.8,0.7499999999999999,0.8,0.6666666666666666,3203,166,TB_NONTB,TEAMS
19,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,3203,166,TB_NONTB,TEAMS
0,0.8571428571428571,1.0,0.8571428571428571,1.0,3367,151,TB_NONTB,TEAMS
1,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
2,0.6666666666666666,0.888888888888889,0.6666666666666666,0.6666666666666666,3367,151,TB_NONTB,TEAMS
3,0.75,0.5714285714285715,0.5714285714285715,0.75,3367,151,TB_NONTB,TEAMS
4,1.0,0.8571428571428571,1.0,1.0,3367,151,TB_NONTB,TEAMS
5,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,3367,151,TB_NONTB,TEAMS
6,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
7,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
8,1.0,0.8,1.0,1.0,3367,151,TB_NONTB,TEAMS
9,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
10,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
11,1.0,1.0,0.8,1.0,3367,151,TB_NONTB,TEAMS
12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3367,151,TB_NONTB,TEAMS
13,1.0,0.8571428571428571,1.0,0.8571428571428571,3367,151,TB_NONTB,TEAMS
14,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
15,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
16,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
17,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
18,1.0,1.0,1.0,1.0,3367,151,TB_NONTB,TEAMS
19,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3367,151,TB_NONTB,TEAMS
0,0.6250000000000001,0.7368421052631579,0.6250000000000001,0.7142857142857143,3213,293,TB_NONTB,TEAMS
1,0.4444444444444445,0.6666666666666666,0.5454545454545454,0.4,3213,293,TB_NONTB,TEAMS
2,0.4,0.6666666666666665,0.6666666666666666,0.5,3213,293,TB_NONTB,TEAMS
3,0.8571428571428571,0.7368421052631579,0.7272727272727273,0.7999999999999999,3213,293,TB_NONTB,TEAMS
4,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,3213,293,TB_NONTB,TEAMS
5,0.7058823529411764,0.6666666666666665,0.6153846153846153,0.75,3213,293,TB_NONTB,TEAMS
6,0.7692307692307692,0.9333333333333333,0.8571428571428571,0.8571428571428571,3213,293,TB_NONTB,TEAMS
7,0.7272727272727273,0.4444444444444444,0.6666666666666666,0.5714285714285714,3213,293,TB_NONTB,TEAMS
8,0.923076923076923,0.75,0.7272727272727273,0.7692307692307692,3213,293,TB_NONTB,TEAMS
9,0.8571428571428571,0.75,0.7999999999999999,0.8571428571428571,3213,293,TB_NONTB,TEAMS
10,0.923076923076923,0.8571428571428571,0.923076923076923,0.923076923076923,3213,293,TB_NONTB,TEAMS
11,1.0,0.9333333333333333,1.0,0.923076923076923,3213,293,TB_NONTB,TEAMS
12,0.8,0.6666666666666666,0.923076923076923,0.923076923076923,3213,293,TB_NONTB,TEAMS
13,0.7692307692307692,0.6666666666666667,0.9090909090909091,0.8333333333333334,3213,293,TB_NONTB,TEAMS
14,1.0,0.7058823529411764,1.0,0.923076923076923,3213,293,TB_NONTB,TEAMS
15,0.8571428571428571,0.7499999999999999,0.8333333333333334,0.7692307692307692,3213,293,TB_NONTB,TEAMS
16,0.8571428571428571,0.8,0.9090909090909091,0.8,3213,293,TB_NONTB,TEAMS
17,0.8333333333333334,0.7058823529411764,0.7142857142857143,0.7142857142857143,3213,293,TB_NONTB,TEAMS
18,0.7692307692307692,0.6666666666666667,0.5,0.8333333333333334,3213,293,TB_NONTB,TEAMS
19,0.6,0.8571428571428571,0.6666666666666666,0.9090909090909091,3213,293,TB_NONTB,TEAMS
0,0.9333333333333333,0.8421052631578948,0.875,0.9333333333333333,3358,294,TB_NONTB,TEAMS
1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,3358,294,TB_NONTB,TEAMS
2,0.875,0.823529411764706,0.875,0.875,3358,294,TB_NONTB,TEAMS
3,1.0,0.9411764705882353,0.9411764705882353,0.9333333333333333,3358,294,TB_NONTB,TEAMS
4,1.0,0.8421052631578948,0.888888888888889,1.0,3358,294,TB_NONTB,TEAMS
5,0.7692307692307693,0.7058823529411765,0.7142857142857143,0.7692307692307693,3358,294,TB_NONTB,TEAMS
6,0.9333333333333333,0.888888888888889,1.0,0.9333333333333333,3358,294,TB_NONTB,TEAMS
7,0.7692307692307693,0.7368421052631579,0.7142857142857143,0.7142857142857143,3358,294,TB_NONTB,TEAMS
8,0.9411764705882353,0.888888888888889,0.9411764705882353,0.9411764705882353,3358,294,TB_NONTB,TEAMS
9,0.9333333333333333,0.7999999999999999,0.8571428571428571,0.8571428571428571,3358,294,TB_NONTB,TEAMS
10,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,3358,294,TB_NONTB,TEAMS
11,0.875,0.9411764705882353,0.875,0.9411764705882353,3358,294,TB_NONTB,TEAMS
12,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3358,294,TB_NONTB,TEAMS
13,0.9333333333333333,0.7777777777777777,0.9333333333333333,0.9333333333333333,3358,294,TB_NONTB,TEAMS
14,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3358,294,TB_NONTB,TEAMS
15,0.8571428571428571,0.7999999999999999,0.8571428571428571,0.8571428571428571,3358,294,TB_NONTB,TEAMS
16,0.6666666666666666,0.7058823529411764,0.7692307692307692,0.6666666666666666,3358,294,TB_NONTB,TEAMS
17,0.923076923076923,0.7999999999999999,0.8571428571428571,0.923076923076923,3358,294,TB_NONTB,TEAMS
18,1.0,0.8750000000000001,0.9333333333333333,1.0,3358,294,TB_NONTB,TEAMS
19,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,3358,294,TB_NONTB,TEAMS
0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3364,149,TB_NONTB,TEAMS
1,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
2,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
3,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,3364,149,TB_NONTB,TEAMS
4,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
5,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
6,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3364,149,TB_NONTB,TEAMS
8,1.0,1.0,0.7499999999999999,1.0,3364,149,TB_NONTB,TEAMS
9,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3364,149,TB_NONTB,TEAMS
10,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
11,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
12,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
13,1.0,0.8,1.0,1.0,3364,149,TB_NONTB,TEAMS
14,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
15,0.5,0.3333333333333333,0.5,0.5,3364,149,TB_NONTB,TEAMS
16,0.5,0.5,0.5,0.5,3364,149,TB_NONTB,TEAMS
17,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
18,1.0,1.0,1.0,1.0,3364,149,TB_NONTB,TEAMS
19,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3364,149,TB_NONTB,TEAMS
0,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
1,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
2,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
3,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
4,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
5,0.8,0.8,1.0,1.0,3370,126,TB_NONTB,TEAMS
6,1.0,1.0,0.8,1.0,3370,126,TB_NONTB,TEAMS
7,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3370,126,TB_NONTB,TEAMS
9,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
10,1.0,1.0,1.0,0.8571428571428571,3370,126,TB_NONTB,TEAMS
11,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
12,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
13,0.8,0.8,0.8,0.8,3370,126,TB_NONTB,TEAMS
14,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
15,0.8,0.8,0.8,0.8,3370,126,TB_NONTB,TEAMS
16,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
17,1.0,1.0,1.0,1.0,3370,126,TB_NONTB,TEAMS
18,1.0,0.6666666666666666,0.6666666666666666,1.0,3370,126,TB_NONTB,TEAMS
19,0.8,0.8,0.8,0.8,3370,126,TB_NONTB,TEAMS
0,1.0,1.0,1.0,1.0,3239,151,TB_NONTB,TEAMS
1,1.0,1.0,1.0,1.0,3239,151,TB_NONTB,TEAMS
2,0.888888888888889,1.0,1.0,0.888888888888889,3239,151,TB_NONTB,TEAMS
3,1.0,1.0,1.0,1.0,3239,151,TB_NONTB,TEAMS
4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3239,151,TB_NONTB,TEAMS
5,0.6666666666666665,0.8,0.8571428571428571,0.75,3239,151,TB_NONTB,TEAMS
6,0.6666666666666666,0.3333333333333333,0.4,0.3333333333333333,3239,151,TB_NONTB,TEAMS
7,0.888888888888889,1.0,1.0,1.0,3239,151,TB_NONTB,TEAMS
8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3239,151,TB_NONTB,TEAMS
9,1.0,0.8,1.0,0.8,3239,151,TB_NONTB,TEAMS
10,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3239,151,TB_NONTB,TEAMS
11,1.0,0.8,1.0,0.6666666666666666,3239,151,TB_NONTB,TEAMS
12,1.0,1.0,1.0,1.0,3239,151,TB_NONTB,TEAMS
13,1.0,0.8,1.0,1.0,3239,151,TB_NONTB,TEAMS
14,1.0,1.0,1.0,0.8571428571428571,3239,151,TB_NONTB,TEAMS
15,0.8,0.8,0.8,0.8,3239,151,TB_NONTB,TEAMS
16,1.0,0.8,0.8,1.0,3239,151,TB_NONTB,TEAMS
17,1.0,1.0,1.0,1.0,3239,151,TB_NONTB,TEAMS
18,1.0,1.0,1.0,1.0,3239,151,TB_NONTB,TEAMS
19,0.4,0.4,0.4,0.4,3239,151,TB_NONTB,TEAMS
0,0.888888888888889,1.0,1.0,0.888888888888889,3359,195,TB_NONTB,TEAMS
1,1.0,0.9090909090909091,1.0,1.0,3359,195,TB_NONTB,TEAMS
2,1.0,1.0,1.0,1.0,3359,195,TB_NONTB,TEAMS
3,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,3359,195,TB_NONTB,TEAMS
4,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,3359,195,TB_NONTB,TEAMS
5,0.9090909090909091,0.8333333333333333,0.8000000000000002,0.8000000000000002,3359,195,TB_NONTB,TEAMS
6,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9090909090909091,3359,195,TB_NONTB,TEAMS
7,1.0,0.8333333333333333,1.0,1.0,3359,195,TB_NONTB,TEAMS
8,1.0,1.0,0.888888888888889,1.0,3359,195,TB_NONTB,TEAMS
9,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,3359,195,TB_NONTB,TEAMS
10,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3359,195,TB_NONTB,TEAMS
11,0.75,0.75,0.8571428571428571,0.8571428571428571,3359,195,TB_NONTB,TEAMS
12,0.8571428571428571,0.888888888888889,0.8571428571428571,0.8571428571428571,3359,195,TB_NONTB,TEAMS
13,0.888888888888889,0.7272727272727273,0.888888888888889,0.8,3359,195,TB_NONTB,TEAMS
14,1.0,0.888888888888889,1.0,1.0,3359,195,TB_NONTB,TEAMS
15,1.0,1.0,1.0,1.0,3359,195,TB_NONTB,TEAMS
16,0.888888888888889,0.888888888888889,1.0,0.888888888888889,3359,195,TB_NONTB,TEAMS
17,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,3359,195,TB_NONTB,TEAMS
18,0.5714285714285715,0.4444444444444445,0.5714285714285715,0.6666666666666666,3359,195,TB_NONTB,TEAMS
19,0.75,0.75,0.75,0.75,3359,195,TB_NONTB,TEAMS
0,1.0,1.0,1.0,1.0,3302,64,TB_NONTB,TEAMS
1,1.0,1.0,1.0,1.0,3302,64,TB_NONTB,TEAMS
2,1.0,0.6666666666666666,1.0,1.0,3302,64,TB_NONTB,TEAMS
3,0.6666666666666666,0.8,0.4,0.5,3302,64,TB_NONTB,TEAMS
4,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,3302,64,TB_NONTB,TEAMS
5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3302,64,TB_NONTB,TEAMS
6,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,3302,64,TB_NONTB,TEAMS
7,1.0,0.8,1.0,1.0,3302,64,TB_NONTB,TEAMS
8,0.5,0.5,0.5,0.5,3302,64,TB_NONTB,TEAMS
9,1.0,0.8,1.0,1.0,3302,64,TB_NONTB,TEAMS
10,1.0,1.0,1.0,1.0,3302,64,TB_NONTB,TEAMS
11,1.0,1.0,1.0,1.0,3302,64,TB_NONTB,TEAMS
12,1.0,1.0,1.0,1.0,3302,64,TB_NONTB,TEAMS
13,0.0,1.0,0.0,1.0,3302,64,TB_NONTB,TEAMS
14,1.0,1.0,1.0,1.0,3302,64,TB_NONTB,TEAMS
15,0.0,0.6666666666666666,0.0,0.0,3302,64,TB_NONTB,TEAMS
16,1.0,0.6666666666666666,1.0,1.0,3302,64,TB_NONTB,TEAMS
17,1.0,0.6666666666666666,1.0,1.0,3302,64,TB_NONTB,TEAMS
18,1.0,1.0,1.0,1.0,3302,64,TB_NONTB,TEAMS
19,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3302,64,TB_NONTB,TEAMS
0,0.7272727272727272,0.5714285714285715,0.6,0.7272727272727272,3316,242,TB_NONTB,TEAMS
1,0.923076923076923,0.923076923076923,0.8333333333333334,0.923076923076923,3316,242,TB_NONTB,TEAMS
2,0.9090909090909091,0.923076923076923,0.9090909090909091,0.9090909090909091,3316,242,TB_NONTB,TEAMS
3,0.9090909090909091,0.8571428571428571,0.9090909090909091,0.9090909090909091,3316,242,TB_NONTB,TEAMS
4,1.0,0.8,1.0,1.0,3316,242,TB_NONTB,TEAMS
5,0.9090909090909091,1.0,0.9090909090909091,1.0,3316,242,TB_NONTB,TEAMS
6,0.9090909090909091,0.9090909090909091,0.8000000000000002,0.9090909090909091,3316,242,TB_NONTB,TEAMS
7,0.7272727272727272,0.7692307692307693,0.7272727272727272,0.7272727272727272,3316,242,TB_NONTB,TEAMS
8,1.0,0.9090909090909091,0.7499999999999999,0.888888888888889,3316,242,TB_NONTB,TEAMS
9,1.0,0.7692307692307693,0.888888888888889,0.888888888888889,3316,242,TB_NONTB,TEAMS
10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,3316,242,TB_NONTB,TEAMS
11,1.0,0.9090909090909091,1.0,0.8333333333333333,3316,242,TB_NONTB,TEAMS
12,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,3316,242,TB_NONTB,TEAMS
13,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,3316,242,TB_NONTB,TEAMS
